"uniqueVarID"	"study"	"variable"	"moment"	"type"	"datatype"	"dependent"	"direction"	"psytype"	"parent"	"description"	"comment"	"values"	"labels"	"classification_P"	"classification"
"oh2010.r_myfriendsapprovedofmysmoking"	"oh2010.r"	"My friends approved of my smoking"	"1"	"question"	"text"	"initiation"	"consistent"	"belief"	"NA"	"NA"	"NA"	"NA"	"NA"	"injunctive norm"	"injunctive norm"
"oh2010.r_myfriendssmoked"	"oh2010.r"	"my friends smoked"	"1"	"question"	"text"	"initiation"	"consistent"	"belief"	"NA"	"NA"	"NA"	"NA"	"NA"	"descriptive norm"	"descriptive norm"
"oh2010.r_other"	"oh2010.r"	"other"	"1"	"question"	"text"	"initiation"	"consistent"	"belief"	"NA"	"NA"	"NA"	"NA"	"NA"	"irrelevant"	"irrelevant"
"oh2010.r_smokingmademelookmorecool"	"oh2010.r"	"Smoking made me look more cool"	"1"	"question"	"text"	"initiation"	"consistent"	"belief"	"NA"	"NA"	"NA"	"NA"	"NA"	"injunctive norm"	"injunctive norm"
"oh2010.r_tobaccoadvertisingwasattractivetome"	"oh2010.r"	"Tobacco advertising was attractive to me"	"1"	"question"	"text"	"initiation"	"consistent"	"belief"	"NA"	"NA"	"NA"	"NA"	"NA"	"attitude"	"attitude"
"oh2010.r_weightconcerns"	"oh2010.r"	"Weight concerns"	"1"	"question"	"text"	"initiation"	"consistent"	"belief"	"NA"	"NA"	"NA"	"NA"	"NA"	"attitude"	"attitude"
"panday2005.r_attitudecons"	"panday2005.r"	"attitude cons"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from table V."	"NA"	"NA"	"attitude"	"attitude"
"panday2005.r_bestfriendnonsmoking"	"panday2005.r"	"best friend non-smoking"	"1"	"question"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from table V."	"NA"	"NA"	"descriptive norm"	"descriptive norm"
"panday2005.r_brothernonsmoking"	"panday2005.r"	"brother non-smoking"	"1"	"question"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from table V."	"NA"	"NA"	"descriptive norm"	"descriptive norm"
"panday2005.r_consofsmoking"	"panday2005.r"	"Cons of smoking"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from table III."	"NA"	"NA"	"attitude"	"attitude"
"panday2005.r_intentionnottosmoke"	"panday2005.r"	"intention not to smoke"	"1"	"question"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from table V."	"NA"	"NA"	"intention"	"intention"
"panday2005.r_intentionnottosmokewithinnextyear"	"panday2005.r"	"Intention not to smoke within next year"	"1"	"question"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from table III. Question-type based on explanation on page 591"	"NA"	"NA"	"intention"	"intention"
"panday2005.r_perceivedbehaviorofimportantothers"	"panday2005.r"	"Perceived behavior of important others"	"1"	"aggregate"	"logical"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from table III."	"NA"	"NA"	"descriptive norm"	"descriptive norm"
"panday2005.r_prosofsmoking"	"panday2005.r"	"Pros of smoking"	"1"	"aggregate"	"numeric"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"retrieved from table III."	"NA"	"NA"	"attitude"	"attitude"
"panday2005.r_selfefficacynottosmoke"	"panday2005.r"	"self-efficacy not to smoke"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"determinant"	"NA"	"NA"	"retrieved from table V."	"NA"	"NA"	"self-efficacy"	"self-efficacy"
"panday2005.r_selfefficacyroutine"	"panday2005.r"	"Self efficacy - routine"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from table III."	"NA"	"NA"	"self-efficacy"	"self-efficacy"
"panday2005.r_selfefficacysocial"	"panday2005.r"	"Self efficacy - social"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from table III."	"NA"	"NA"	"self-efficacy"	"self-efficacy"
"panday2005.r_selfefficacystress"	"panday2005.r"	"Self efficacy - stress"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from table III."	"NA"	"NA"	"self-efficacy"	"self-efficacy"
"panday2005.r_smokingstatus"	"panday2005.r"	"smoking status"	"1"	"question"	"logical"	"cessation"	"consistent"	"behavior"	"NA"	"NA"	"retrieved from table V."	"NA"	"NA"	"behavior"	"behavior"
"panday2005.r_socialnonsmokingpressurefamily"	"panday2005.r"	"Social nonsmoking pressure family"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from table III."	"NA"	"NA"	"injunctive norm"	"injunctive norm"
"panday2005.r_socialnonsmokingpressurefriends"	"panday2005.r"	"Social nonsmoking pressure friends"	"1"	"question"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from table III. Question-type based on explanation on page 590"	"NA"	"NA"	"injunctive norm"	"injunctive norm"
"panday2005.r_socialnonsmokingpressureteachers"	"panday2005.r"	"Social nonsmoking pressure teachers"	"1"	"question"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from table III. Question-type based on explanation on page 590"	"NA"	"NA"	"injunctive norm"	"injunctive norm"
"panday2005.r_socialnormfamily"	"panday2005.r"	"Social norm family"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from table III."	"NA"	"NA"	"subjective norms"	"subjective norms"
"panday2005.r_socialnormfriends"	"panday2005.r"	"Social norm friends"	"1"	"question"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from table III. Question-type based on explanation on page 590"	"NA"	"NA"	"subjective norms"	"subjective norms"
"panday2005.r_socialnormteachers"	"panday2005.r"	"Social norm teachers"	"1"	"question"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from table III. Question-type based on explanation on page 590"	"NA"	"NA"	"subjective norms"	"subjective norms"
"panday2005.r_socialpressurenottosmoke"	"panday2005.r"	"social pressure not to smoke"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from table V."	"NA"	"NA"	"injunctive norm"	"injunctive norm"
"Pederson1984.r_concernoverdisease"	"Pederson1984.r"	"Concern over disease"	"1"	"question"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"datatype based on report in mid-right column of page 575."	"NA"	"NA"	"risk perception"	"risk perception"
"Pederson1984.r_efficacyofsmokingcessation"	"Pederson1984.r"	"Efficacy of smoking cessation"	"1"	"question"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"datatype based on report in mid-right column of page 575."	"NA"	"NA"	"response efficacy"	"response efficacy"
"Pederson1984.r_likelihoodthatsmokingiscausingchestproblem"	"Pederson1984.r"	"Likelihood that smoking is causing chest problem"	"1"	"question"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"datatype based on report in mid-right column of page 575."	"NA"	"NA"	"risk perception"	"risk perception"
"Pederson1984.r_perceivedseverity"	"Pederson1984.r"	"Perceived severity"	"1"	"question"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"datatype based on report in mid-right column of page 575."	"NA"	"NA"	"risk perception"	"risk perception"
"Pederson1984.r_quitting"	"Pederson1984.r"	"Quitting"	"1"	"question"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"datatype based on report in mid-right column of page 575."	"NA"	"NA"	"behavior"	"behavior"
"peters2011.r_activitiesrapcontest"	"peters2011.r"	"activities/rap contest"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"If there were an ideal program that would help students"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_aesthetics"	"peters2011.r"	"Aesthetics"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"response to: What do you think about ''quit smoking'' programs?"	"NA"	NA	NA	"attitude"	"attitude"
"peters2011.r_affectedsourcedirectcommunication"	"peters2011.r"	"affected source/direct communication"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"If there were an ideal program that would help students"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_affectedsourceofcommunication"	"peters2011.r"	"affected source of communication"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"What could health professionals do as a motivator or incentive"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_attractivesourcedirectcommunication"	"peters2011.r"	"attractive source/direct communication"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"If there were an ideal program that would help students"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_attractivesourceofcommunication"	"peters2011.r"	"attractive source of communication"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"What could health professionals do as a motivator or incentive"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_awarenessofdecliningpersonalfitnessaidscessation"	"peters2011.r"	"Awareness of declining personal fitness aids cessation"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_causessmoking"	"peters2011.r"	"causes smoking"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"What do you think about ''quit smoking'' programs?"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_cessationprogrammesaremoreenjoyableiftheyinvolvefunactivities"	"peters2011.r"	"Cessation programmes are more enjoyable if they involve fun activities"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_cessationprogrammeswithoutfunactivitiesareboringandarentinvitingtolearn"	"peters2011.r"	"Cessation programmes without fun activities are boring and aren't inviting to learn"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	NA	NA
"peters2011.r_communicationbyaffectedsourcescouldaidrecruitmentforcessationprogrammes"	"peters2011.r"	"Communication by affected sources could aid recruitment for cessation programmes"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	NA	NA
"peters2011.r_currentcessationprogrammesonlytalkaboutcigarettesnotlifeexperiences"	"peters2011.r"	"Current cessation programmes only talk about cigarettes, not life experiences"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	NA	NA
"peters2011.r_damagetopersonalhealth"	"peters2011.r"	"Damage to personal health"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	NA	NA
"peters2011.r_directcommunication"	"peters2011.r"	"direct communication"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"What could health professionals do as a motivator or incentive"	"NA"	NA	NA	NA	NA
"peters2011.r_directcommunicationabouthazardsfromaffectedsource"	"peters2011.r"	"Direct communication about hazards from affected source"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	NA	NA
"peters2011.r_directcommunicationbyattractivesource"	"peters2011.r"	"Direct communication by attractive source"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	NA	NA
"peters2011.r_dontknow"	"peters2011.r"	"Don't know"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"response to: What do you think about ''quit smoking'' programs?"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_encouragement"	"peters2011.r"	"encouragement"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"What would your peers think about you if you tried to stop smoking?"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_encouragementwithoutpressureaidscessation"	"peters2011.r"	"Encouragement without pressure aids cessation"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_environmentalchange"	"peters2011.r"	"environmental change"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"What would personally motivate you to stop smoking?"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_familysickness"	"peters2011.r"	"Family sickness"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"response to: What do you think about ''quit smoking'' programs?"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_foodfunactivities"	"peters2011.r"	"food/fun activities"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"If there were an ideal program that would help students"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_givepeoplerealtruthfulinformationabouttheimportanceofcessation"	"peters2011.r"	"Give people real, truthful information about the importance of cessation"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_ifiknewmyyoungersistersmokedthatwouldaidmycessation"	"peters2011.r"	"If I knew my younger sister smoked -that would aid my cessation-"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_lackactivities"	"peters2011.r"	"lack activities"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"What do you think about ''quit smoking'' programs?"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_music"	"peters2011.r"	"music"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"If there were an ideal program that would help students"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_neverthoughtaboutit"	"peters2011.r"	"Never thought about it"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"response to: What do you think about ''quit smoking'' programs?"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_nonsupportive"	"peters2011.r"	"non-supportive"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"What would your peers think about you if you tried to stop smoking?"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_nonsupportivecommentsfromtheenvironmentarediscouraging"	"peters2011.r"	"Non-supportive comments from the environment are discouraging"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_noteffective"	"peters2011.r"	"not effective"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"What do you think about ''quit smoking'' programs?"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_notlikingthewayyousmellaidscessation"	"peters2011.r"	"Not liking the way you smell aids cessation"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_organizeyouthactivitiesrapbattleaboutnonsmokingandpositiveactivities"	"peters2011.r"	"Organize youth activities  - rap battle- about non-smoking and positive activities"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_parentalcessation"	"peters2011.r"	"parental cessation"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"What would personally motivate you to stop smoking?"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_parentalcessationcouldbeencouraging"	"peters2011.r"	"Parental cessation could be encouraging"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_parentalencouragement"	"peters2011.r"	"parental encouragement"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"What would personally motivate you to stop smoking?"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_parentalencouragementaidescessation"	"peters2011.r"	"Parental encouragement aides cessation"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_partnerencouragement"	"peters2011.r"	"partner encouragement"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"What would personally motivate you to stop smoking?"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_partnerencouragementmotivatestoquit"	"peters2011.r"	"Partner encouragement motivates to quit"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_peerpressure"	"peters2011.r"	"Peer pressure"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"response to: What do you think about ''quit smoking'' programs?"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_peerpressurefromfriendsencouragestoquit"	"peters2011.r"	"Peer pressure from friends encourages to quit"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_personalfitness"	"peters2011.r"	"Personal fitness"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"response to: What do you think about ''quit smoking'' programs?"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_personalhealth"	"peters2011.r"	"personal health"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"What would personally motivate you to stop smoking?"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_professionalsourcesofcommunication"	"peters2011.r"	"professional sources of communication"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"What could health professionals do as a motivator or incentive"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_realinformation"	"peters2011.r"	"real information"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"What could health professionals do as a motivator or incentive"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_recruitmentforcessationprogrammebyattractivesource"	"peters2011.r"	"Recruitment for cessation programme by attractive source"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_recruitmentshouldhappenfacetofacesoquestionscanbeanswered"	"peters2011.r"	"Recruitment should happen face to face so questions can be answered"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_seeingillrelativesaidscessation"	"peters2011.r"	"Seeing ill relatives aids cessation"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_selfcontrol"	"peters2011.r"	"Self-control"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"response to: What do you think about ''quit smoking'' programs?"	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_talksandrecruitmentbyphysicians"	"peters2011.r"	"Talks and recruitment by physicians"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	"peripheral"	"peripheral"
"peters2011.r_tobaccoawarenessprogrammesdontdoanythingareboringandcausedesiretosmoke"	"peters2011.r"	"Tobacco awareness programmes don't do anything, are boring and cause desire to smoke"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	NA	NA
"peters2011.r_unknown"	"peters2011.r"	"unknown"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"What would your peers think about you if you tried to stop smoking?"	"NA"	NA	NA	NA	NA
"peters2011.r_wantingmorecontrolinlife"	"peters2011.r"	"Wanting more control in life"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"retrieved from table 1."	"NA"	NA	NA	NA	NA
"peters2011.r_youngerfamilysmokes"	"peters2011.r"	"younger family smokes"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"What would personally motivate you to stop smoking?"	"NA"	NA	NA	NA	NA
"pletsch2003.r_personaldesireisrequiredtoquit"	"pletsch2003.r"	"Personal desire is required to quit"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"NA"	"NA"	"NA"	NA	NA
"pletsch2003.r_smokingrelievesstress"	"pletsch2003.r"	"Smoking relieves stress"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"NA"	"NA"	"NA"	NA	NA
"pletsch2003.r_stressfromviolentenvironmentneighbourhood"	"pletsch2003.r"	"Stress from violent environment/neighbourhood"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"NA"	"NA"	"NA"	NA	NA
"pletsch2003.r_stressfulfamilysituation"	"pletsch2003.r"	"Stressful family situation"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"NA"	"NA"	"NA"	NA	NA
"pletsch2003.r_stressincreasesneedtosmoke"	"pletsch2003.r"	"Stress increases need to smoke"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"NA"	"NA"	"NA"	NA	NA
"pletsch2003.r_willpowerisrequiredtoquit"	"pletsch2003.r"	"Willpower is required to quit"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"NA"	"NA"	"NA"	NA	NA
"pletsch2003.r_worryabouthealthproblems"	"pletsch2003.r"	"Worry about health problems"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"NA"	"NA"	"NA"	NA	NA
"pletsch2003.r_youcandoitifyouwantto"	"pletsch2003.r"	"You can do it if you want to"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"NA"	"NA"	"NA"	NA	NA
"pletsch2003.r_youhavetobereadytoquit"	"pletsch2003.r"	"You have to be ready to quit"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"NA"	"NA"	"NA"	NA	NA
"rijt2004.r_attitudetowardsscts"	"rijt2004.r"	"attitude towards SCTs"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"determinant"	"NA"	"NA"	"based on report in section 2.2, size/variation in scale unknown.  measurements. p.194"	"NA"	"NA"	NA	NA
"rijt2004.r_cessationreadiness"	"rijt2004.r"	"cessation readiness"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"determinant"	"NA"	"NA"	"based on report in section 2.2, size/variation in scale unknown.  measurements. p.194"	"NA"	"NA"	NA	NA
"rijt2004.r_consofabstinence"	"rijt2004.r"	"cons of abstinence,"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"determinant"	"NA"	"NA"	"based on report in section 2.2, size/variation in scale unknown.  measurements. p.194"	"NA"	"NA"	NA	NA
"rijt2004.r_experiencedsocialstimulationforabstinence"	"rijt2004.r"	"experienced social stimulation for abstinence"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"determinant"	"NA"	"NA"	"based on report in section 2.2, size/variation in scale unknown.  measurements. p.194"	"NA"	"NA"	NA	NA
"rijt2004.r_prosofabstinence"	"rijt2004.r"	"pros of abstinence"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"determinant"	"NA"	"NA"	"based on report in section 2.2, size/variation in scale unknown.  measurements. p.194"	"NA"	"NA"	NA	NA
"rijt2004.r_selfefficacyforabstinence"	"rijt2004.r"	"self-efficacy for abstinence"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"determinant"	"NA"	"NA"	"based on report in section 2.2, size/variation in scale unknown.  measurements. p.194"	"NA"	"NA"	NA	NA
"rohde2003.r_anysiblingsmoking"	"rohde2003.r"	"any sibling smoking"	"1"	"question"	"logical"	"initiation"	"consistent"	"belief"	"NA"	"NA"	"NA"	"NA"	"NA"	NA	NA
"rohde2003.r_initiation"	"rohde2003.r"	"initiation"	"1"	"question"	"logical"	"initiation"	"consistent"	"behavior"	"NA"	"NA"	"NA"	"NA"	"NA"	NA	NA
"rohde2003.r_maternalsmoking"	"rohde2003.r"	"maternal smoking"	"1"	"question"	"logical"	"initiation"	"consistent"	"belief"	"NA"	"NA"	"NA"	"NA"	"NA"	NA	NA
"rohde2003.r_paternalsmoking"	"rohde2003.r"	"paternal smoking"	"1"	"question"	"logical"	"initiation"	"consistent"	"belief"	"NA"	"NA"	"NA"	"NA"	"NA"	NA	NA
"Salih1996.r_aesthetics"	"Salih1996.r"	"aesthetics"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from 2nd full paragraph, left column p. 24"	"NA"	"NA"	NA	NA
"Salih1996.r_cessationstatus"	"Salih1996.r"	"cessation status"	"1"	"question"	"logical"	"cessation"	"consistent"	"behavior"	"NA"	"NA"	"measured by rate of recidivism, 6months post interview/clinical program
  retrieved from page 24, bottom left/top right column. dichotomy assumed..."	NA	NA	NA	NA
"Salih1996.r_examplesetting"	"Salih1996.r"	"example setting"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from 2nd full paragraph, left column p. 24"	NA	NA	NA	NA
"Salih1996.r_health"	"Salih1996.r"	"health"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from 2nd full paragraph, left column p. 24"	NA	NA	NA	NA
"Salih1996.r_iamcapableofstopping"	"Salih1996.r"	"I am capable of stopping"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from 3rd full paragraph, left column p. 24"	"NA"	"NA"	NA	NA
"Salih1996.r_quittingisimportant"	"Salih1996.r"	"quitting is important"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from 3rd full paragraph, left column p. 24"	"NA"	"NA"	NA	NA
"Salih1996.r_quittingispersonallyrelevant"	"Salih1996.r"	"quitting is personally relevant"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from 3rd full paragraph, left column p. 24"	"NA"	"NA"	NA	NA
"Salih1996.r_selfcontrol"	"Salih1996.r"	"self-control"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from 2nd full paragraph, left column p. 24"	"NA"	"NA"	NA	NA
"Salih1996.r_stoppingisvaluable"	"Salih1996.r"	"stopping is valuable"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from 3rd full paragraph, left column p. 24"	"NA"	"NA"	NA	NA
"schnoll2011.r_cravingnegativereinforcement"	"schnoll2011.r"	"Craving-Negative Reinforcement"	"1"	"aggregate"	"numeric"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"measures retrieved from page 327 bottom left/top right paragraph"	NA	NA	NA	NA
"schnoll2011.r_cravingpositivereinforcement"	"schnoll2011.r"	"Craving-Positive Reinforcement"	"1"	"aggregate"	"numeric"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"measures retrieved from page 327, 
   right column, from the 25-item shiffman scale.
   
   explanation of positive reinforcement craving -confirming it is self-explanatory-
   from page 329 patients who continue to smoke report significantly higher levels of
   cravings to smoke for positive reinforcement, compared
   with former smokers. That is to say, that patients who
   continue to smoke persist in their endorsement, to a
   significantly greater extent, of the anticipation of pleasure
   from smoking, compared to patients who have been able to
   quit smoking"	NA	NA	NA	NA
"schnoll2011.r_intentiontoquit"	"schnoll2011.r"	"intention to quit"	"1"	"question"	"numeric"	"cessation"	"consistent"	"proxy"	"NA"	"NA"	"measures retrieved from page 327 
  bottom right segment marked Smoking status"	NA	NA	NA	NA
